tx_regularity_score,bill_payment_rate,income_stability,has_savings_behaviour,merchant_diversity,avg_monthly_inflow,account_age_months,credit_score
24.77056965977767,31.08935528871645,51.31162613092313,0.0,4.0,28.599842349390585,45.0,36.84096997696264
58.070883634521564,76.50166668865124,6.636871921910075,0.0,3.0,9.994829352330221,19.0,41.12874188555516
78.93952921621879,85.47936598969285,52.92889983951381,0.0,0.0,31.491853439306713,27.0,57.9453408381668
24.637638282405238,70.96080851826004,6.48408228539805,1.0,3.0,5.0,12.0,39.796428157245934
13.245391000768214,34.434679234890844,26.293914321351064,0.0,5.0,11.661152988952319,2.0,21.162023482964024
51.16027023656288,27.27277987216093,3.0030329740620023,0.0,1.0,7.667353502005751,6.0,22.278882858700136
58.08222253688636,60.58191507738804,30.47624181336101,1.0,3.0,45.17821362961161,39.0,56.78984703883304
50.287428151387424,62.46398481913166,19.613599728450286,1.0,4.0,47.50517490584265,14.0,48.64401001977001
51.14723931719065,21.213567147633132,14.596377286911299,0.0,7.0,50.03775634534699,48.0,36.67689886716181
53.40535495248668,66.03971321689994,2.2571607357360333,0.0,3.0,128.80084613161543,25.0,40.0970494454595
11.933195100352867,56.174206709968765,54.57723080288092,1.0,5.0,33.05215279873518,39.0,50.06167300246463
27.055364899097977,43.411284663530445,61.17715705114182,1.0,3.0,65.02645421710177,15.0,46.27762288522751
40.27832262563374,54.30252166421812,52.95630314372007,0.0,2.0,31.871673546661142,24.0,41.20723850547354
56.04364407059164,69.42584227053648,34.11271804760091,0.0,5.0,17.88188530325875,21.0,46.25588623420072
72.02403495912017,41.57383616627328,58.756462802877444,0.0,3.0,54.53095494560787,33.0,50.11637944083601
31.158801776170424,51.112132353314074,49.02928479087017,0.0,6.0,20.174733133257867,20.0,38.94375181987699
19.32633189595992,38.28031003566957,5.732779399781019,1.0,4.0,103.91990181382641,44.0,39.45994773247344
45.206400865569584,79.51313757586433,14.557007424186782,0.0,3.0,5.0,48.0,46.191286095195835
63.71703297866893,58.61452518797012,22.332893448820034,0.0,5.0,35.036452589193104,6.0,40.33353061654097
36.349743755053716,85.98038645438525,26.957223892883725,0.0,5.0,110.45289380308658,8.0,43.18303520699823
46.4318432082907,54.974709788692344,57.5456450756904,0.0,3.0,14.248419840964651,31.0,45.60406899453647
57.675923359123004,45.96962928442507,20.26668512322764,1.0,4.0,5.038793494032201,7.0,44.190501055413186
50.89938561621443,34.30541091340625,83.56415407094177,0.0,1.0,11.789001921803813,36.0,46.416476651696264
29.00403784059949,67.56243031305438,35.22283827252406,0.0,1.0,5.0,28.0,37.78618469291828
19.871264449139588,12.490480335434901,16.713821062032068,0.0,5.0,14.57161252405213,37.0,22.766299325697744
37.47924457305435,48.306272929387774,42.41578272782029,0.0,5.0,41.68858115755364,34.0,41.179974210992334
20.95752675359742,20.894910742277677,40.16756443755602,0.0,3.0,56.76736364460607,24.0,26.6319695343721
31.43616606198133,21.541968694620884,7.03918229928088,1.0,2.0,30.592528850768755,36.0,34.09755405935543
42.35377817760047,56.856924552979116,18.33467809515989,1.0,1.0,44.38399787686102,6.0,41.273957925880765
37.47559519640765,49.50482308023584,14.776232306762708,0.0,1.0,5.0,24.0,30.467017697180083
21.994550429141317,32.43578880122148,33.43190356759355,1.0,5.0,7.603718385971431,12.0,36.27937322216217
21.98099247572289,42.45407339374002,49.91728372769433,0.0,6.0,17.026102368058424,31.0,36.8910785935991
47.545339485638785,15.907789759697652,3.753387446646924,0.0,3.0,70.11591738213032,30.0,26.2662781483061
64.80401301500865,49.31793587003072,48.07315757655703,1.0,7.0,13.453553664095919,19.0,57.03918980985317
35.662199044851675,70.85849952651346,28.805494904030233,0.0,4.0,5.0,22.0,39.74127362364733
54.18735327157796,50.32122370256907,19.238187100302685,0.0,4.0,8.419696054695859,29.0,38.85150891802454
26.45578521859558,50.3032534365073,57.86070473420243,1.0,4.0,49.60488460297696,19.0,48.37899830267574
39.93850779886371,48.82292027665407,33.34043599711018,1.0,6.0,52.88679482293098,22.0,48.49951344809344
43.55334453557417,46.933765150003275,43.65370451618846,1.0,6.0,31.782608779529557,48.0,55.98817050022265
55.2366169581312,79.31857023569587,64.28513637965845,0.0,6.0,158.0906674526139,11.0,55.949304090107404
85.10972446513098,61.94710668425798,37.748895181521505,0.0,7.0,36.13460510293049,36.0,57.20334559237681
56.725598555052116,54.03810470080561,22.94317104796548,0.0,6.0,9.558137332098475,19.0,40.42905610353284
34.43950687610896,56.563413193258704,19.509133227656555,0.0,3.0,32.05543167788388,4.0,30.126998629764238
41.88823907920634,50.19918729872362,16.768815971409346,0.0,1.0,5.0,15.0,30.26728645543103
59.930040443480614,67.70072426829704,6.451136896829787,0.0,4.0,37.98744772518038,6.0,37.874334178480645
63.86788264964075,39.1656246176592,19.326575536311747,1.0,5.0,97.81885666026463,21.0,49.28840239062597
64.18146634877763,59.3108462629675,35.46334872830319,0.0,8.0,37.269828186952076,1.0,44.25281112900264
6.842722498184563,46.110248188567724,16.79204354781919,1.0,5.0,35.235940893528074,4.0,31.468036865789134
29.452985628198334,87.02535431584742,60.156299589550585,0.0,7.0,30.235751646740034,16.0,49.75555993685636
38.02676532061016,67.59481325687182,15.992456820841767,0.0,5.0,37.47853390586058,29.0,39.72845668665606
68.36379829645914,50.756595215075116,54.24573347617737,1.0,7.0,79.71879924922774,26.0,62.30695439143692
21.519463959113743,15.21639400616622,47.99096416327363,0.0,10.0,5.0,32.0,32.215490657308045
40.02900354535558,61.720771379039164,60.390214851987146,0.0,6.0,5.0,20.0,45.78215336816278
81.5353532611774,47.04237770466849,4.932830622198956,0.0,2.0,5.0,1.0,34.772665532567935
49.570377230990076,37.71720237936351,59.56767045909868,0.0,3.0,128.5014789691699,17.0,41.8471252404582
21.96851614457947,28.601991153704436,56.85952519460237,1.0,5.0,5.0,4.0,38.28119853015812
48.4056040943308,86.56366444835345,29.57242391937045,0.0,4.0,12.057595462697137,36.0,50.06462049546575
65.56916123279575,59.19608652213708,20.70647022010922,0.0,5.0,95.713088700617,36.0,48.08020109010073
43.0851066273157,70.37831712061138,46.127728076886356,0.0,3.0,81.1470758917961,20.0,45.38100973686163
64.39793082174707,56.77551556302179,14.264223777049356,0.0,4.0,5.0,18.0,39.66287301826875
38.23642311514478,58.69474881614492,35.22561090798873,0.0,6.0,48.061758800706436,39.0,44.3641503404343
15.140605961983212,75.8174829535956,38.41469969620155,0.0,1.0,45.92134648581337,4.0,32.84088909785128
53.76457056279727,61.501357153204175,16.692550741433408,1.0,1.0,40.859770557814876,13.0,46.34718748844334
48.9307881658979,25.809770850363222,31.00777459490406,0.0,5.0,59.80197078172562,45.0,38.79106742201394
60.6552481357402,17.477806176055218,16.513540541425815,0.0,4.0,49.53035254115126,26.0,31.90991207039038
32.28500809863471,48.27051668291445,4.500264459912674,0.0,4.0,100.2997778688235,9.0,27.586596311412965
84.84410108913126,67.90050417611731,26.443040374409772,0.0,4.0,111.16385171917655,21.0,52.73970309224429
48.4147440398952,81.60352162686895,60.18138687279143,1.0,8.0,15.703089836974195,16.0,63.52157225465548
47.16624931403251,88.01517038372114,33.494304605855845,0.0,5.0,5.0340899871483185,26.0,49.344897645352546
51.153464298243236,50.761807586769436,17.904963408816123,1.0,6.0,104.07157909633344,38.0,53.05790890160973
51.8861211658443,69.95102833405159,53.589392687304404,0.0,5.0,11.828548021913356,30.0,50.99707020620645
21.681859031589145,20.740252454501434,26.404303783913452,0.0,4.0,5.0,26.0,24.06972196163867
44.21840047538191,54.141134849671815,24.82082807665137,1.0,7.0,5.0,34.0,51.40404944659371
82.39678780574975,41.49896120278376,7.508956384449881,0.0,7.0,30.135116733310074,20.0,41.91176419702289
54.00948707516853,67.24141378400981,15.455334793958894,0.0,3.0,11.342910500475961,23.0,40.42231705026254
22.802341700593225,81.44801779044579,38.92180209987532,0.0,2.0,25.04590939069629,41.0,44.22286848054874
13.09169490356705,23.97788777954287,4.1690841644153185,0.0,4.0,49.56917244132728,32.0,20.425929285820423
64.99714231968116,80.28034713785972,56.15320122008619,0.0,3.0,6.621488025488187,30.0,55.93244236891222
22.205998001131,61.37213908141802,16.81132140614271,1.0,5.0,5.0,26.0,43.1067985518658
46.33309186093037,15.512998571586124,7.390773841105978,0.0,4.0,49.77826126396285,43.0,29.560242601629575
35.67038543794069,66.14696296775274,65.71445979584514,1.0,1.0,37.26995117246947,24.0,55.009294750708435
52.093467490904374,40.90060532453557,57.155578023451795,1.0,1.0,14.607293722679895,44.0,54.80511301633727
47.04771699360478,80.7759852977767,17.75522930071652,0.0,3.0,6.561367452677369,3.0,38.26319878204222
36.61629240098532,62.150485348907566,46.21471791851043,1.0,3.0,5.0,24.0,51.03463802117531
17.73072291615306,54.8080207921159,1.1890376988329794,0.0,5.0,10.77393134578153,41.0,30.462972093749464
33.698889974630816,21.243560926799017,70.74120721187789,0.0,3.0,154.49839456192547,31.0,39.432155392304885
27.590808771166902,40.515750626262545,53.35482660557119,0.0,1.0,14.411655440419521,22.0,33.235838279279996
45.03654860977177,59.493202277841185,36.16264450705065,0.0,4.0,56.15612506040874,22.0,41.73808912452154
52.51292992983343,46.064055049230454,58.69631238397124,1.0,7.0,48.90225593417775,9.0,53.903220506910436
36.00308759137357,39.921622400945225,35.82496158137542,0.0,0.0,5.0,23.0,31.037836481021454
62.886614283283635,65.15789614361418,63.98907955398452,1.0,2.0,10.041889822401552,23.0,61.1347813139694
55.75660401744368,66.0286101501384,11.393132339649519,0.0,5.0,68.51567219005531,20.0,41.59524345362654
52.97565308819805,32.20085116060377,18.515407789533086,1.0,2.0,16.40769763883385,27.0,42.283694906217086
49.0278101405906,19.125445128508687,10.380535989607303,0.0,4.0,44.7811677610448,27.0,28.301711037083845
20.952955749631887,46.17776931198962,10.050982061937178,0.0,6.0,14.16198381277526,29.0,29.117784020714986
21.101213823169438,48.48635779752739,68.43489751881874,1.0,3.0,16.0940840269851,4.0,44.239087422811
18.69409145851716,50.83077908899403,52.22778514321226,0.0,4.0,32.3136445095841,15.0,34.2647142223786
40.98987507076436,70.88847376965812,16.03326532036506,0.0,2.0,9.39459104206027,7.0,34.15579876168651
78.9993953819267,59.84189132255765,15.542717632414005,0.0,2.0,22.37814581682207,20.0,43.76642811894033
30.174129232956147,93.52400185196736,36.820541559543216,0.0,6.0,45.08436340569038,9.0,45.06532835125333
35.7319790281034,20.8320962963956,5.643247811256585,1.0,6.0,5.0,48.0,39.36966839337607
31.00647418019582,59.458696057625495,39.27501558013108,0.0,4.0,78.17921021762058,29.0,40.74321321316729
35.52344439875185,45.968182277865544,56.55872117825199,0.0,3.0,23.32007327380369,11.0,36.44271903694749
6.881948253487505,23.343364696191767,19.97712138843955,0.0,2.0,33.043235440599894,2.0,13.962617223919725
24.527447880819082,30.652851994569343,42.078938335779526,0.0,7.0,47.15535746985948,24.0,32.82063645206687
48.57299699004477,49.90168809553898,34.43983102290645,0.0,5.0,5.160084674814296,2.0,35.35983916947352
11.751230639072965,48.0622075532269,62.78433365454944,0.0,11.0,67.98041125552824,41.0,44.744834504095415
50.987383495893525,36.13090442219622,51.852882813858045,0.0,5.0,15.744286654664926,12.0,38.29836760872068
41.125044763834914,52.075823430074934,21.162074954665776,0.0,7.0,5.0,22.0,36.88263203941062
51.83871626250195,91.91202833620613,24.58535988088113,0.0,5.0,83.85991919196655,5.0,46.90695650969258
59.266045501126285,72.52978355711299,11.938729955515399,0.0,3.0,55.57569621461269,16.0,41.781550513288494
56.09738490003829,92.70500249897613,29.222128935996427,0.0,3.0,15.471329769812973,7.0,46.81278256568249
67.46698476635031,36.85449043122695,62.990859365325505,1.0,2.0,66.14379423657999,43.0,60.29308322385769
65.48482319367999,62.70778663289659,51.42832752708056,1.0,2.0,36.11860775745108,8.0,56.05619011720928
40.10945903929491,27.888325452715957,43.023464932997186,0.0,9.0,55.12893666827936,20.0,36.873384509634406
58.4275533303827,84.33788328686627,5.442123985099904,1.0,6.0,118.76070613971415,46.0,62.738331407459846
49.79104735005457,56.5106789869447,17.871099762143213,1.0,1.0,5.0,27.0,46.54131820334513
50.177357855040086,48.644988506233375,41.762189899492085,0.0,4.0,53.03536111574398,17.0,40.32706512586499
19.280923224779045,10.808283142050099,23.987942651132016,1.0,5.0,5.0,18.0,29.503223455267023
44.941524105617304,86.25656249819768,41.755717357906605,1.0,6.0,39.46073909272676,17.0,59.48154657105627
36.32075282844252,34.53181714310146,28.74527831940628,1.0,5.0,57.87334487089593,12.0,40.45299838751851
52.871297800533235,14.802624702696587,47.6440309965065,0.0,5.0,17.516178465560305,31.0,36.58927706108663
64.00142148683383,71.09281982782947,50.71841199446986,0.0,2.0,9.214120954585075,48.0,55.43485847998483
23.627846498838917,42.81877497944868,17.42734524163648,0.0,4.0,8.888084669714674,34.0,30.024886111293494
43.94589360726784,32.04636668990033,30.836266051667337,0.0,7.0,13.310874049162212,47.0,39.889869098942086
40.40293707735721,72.34370738225955,39.20497143081361,0.0,7.0,46.811009113294816,3.0,42.25554224999947
36.851713673164774,83.05532883289092,28.247079142200793,1.0,4.0,160.18134881610067,6.0,52.746470097942755
60.038587611788074,27.026774878729142,40.69510339188083,0.0,3.0,142.89186500654444,8.0,36.429865267803024
6.250690899433249,38.03563348442469,64.89564416797651,0.0,3.0,8.52529302554878,43.0,35.1795491234041
45.06526206755241,67.43400493988862,32.59114265552361,0.0,5.0,5.294862375053562,16.0,41.415609197132724
73.11035849115723,63.48793964400766,11.19741904479038,1.0,2.0,6.107170405306069,16.0,51.17786841752209
64.99170515807336,83.34386654606544,44.13060772754297,0.0,4.0,30.224819519221544,29.0,55.222844195261054
38.21171162305957,51.94456999497867,39.34330728876849,0.0,5.0,31.37520164319659,20.0,38.53523589512719
18.83721337950786,53.58582373978804,20.552264536211094,1.0,4.0,80.63469490136771,16.0,39.82890608509354
68.36687054496478,53.19008436845879,19.970478206008075,0.0,0.0,17.607944288553348,10.0,36.81882658866191
47.83572319309078,39.55168713029693,13.188480300504828,1.0,8.0,70.2714622251123,23.0,46.014977885450136
24.439017592295748,5.856751537406351,62.58064442110075,1.0,2.0,6.064532584251619,33.0,38.419695151664044
49.51771464064031,54.3230357960183,43.01139121136969,1.0,4.0,62.33127942542193,30.0,54.72575810661369
15.131027467701433,51.3434049255834,3.2461498614047892,0.0,3.0,15.552499715700531,19.0,23.537221398249507
26.468412566991162,64.485629429123,16.552102973028195,0.0,3.0,65.30097341483236,9.0,31.229950561930824
45.99553748703216,65.73350782960685,21.7799362032963,0.0,7.0,13.235513825436255,33.0,44.0946255129944
67.50358544157868,50.16373837340586,11.707943658413999,0.0,3.0,47.02750730304105,25.0,39.90730316482309
13.44665500701097,26.37649543226154,66.88273466514828,0.0,6.0,67.56560831095067,4.0,29.516980042400128
22.03894061368401,58.7224912697011,62.900535093397835,0.0,6.0,5.0,37.0,44.578798322859186
61.51276851579283,41.23413406991481,27.958772996003805,0.0,2.0,5.0,40.0,41.04514691229434
19.297820585609877,46.366698114949465,69.92487536739073,1.0,2.0,45.67565709356696,20.0,46.81461789048932
47.5602755937647,85.87671311980685,29.840625067718523,0.0,2.0,40.83218705156815,39.0,49.602349266301296
41.29806946505664,12.040366109712911,10.875451687347477,0.0,7.0,6.752012899225746,7.0,21.769739489146396
56.66893270416406,49.99090778961008,18.464630151260092,0.0,3.0,246.89301788083105,39.0,45.420746511312174
58.76632112152813,43.36890817018979,7.511927493936982,0.0,2.0,5.302526412460052,6.0,29.725576683299412
34.525806823329596,64.03608820209155,25.843565206514107,0.0,1.0,23.95874525248044,43.0,39.91336170270772
46.38124505686358,11.204437961174857,16.187330480815582,0.0,2.0,9.170485187200748,7.0,20.608963221083407
49.19951485335059,85.09592264783662,11.201935561116663,0.0,3.0,5.0,6.0,39.16424648752014
54.93233128800969,48.60846436367335,44.3365362458089,1.0,3.0,20.936453926453375,2.0,47.58790190727827
59.999246412270544,20.123818201687623,43.026287680054736,0.0,5.0,219.0571795653692,11.0,38.64216728080787
65.67620024834477,50.42041011486871,39.43769732793726,0.0,0.0,111.39144547019195,43.0,48.097854299127995
85.06159070070878,34.93469893606931,27.635360786068603,0.0,5.0,16.433661867519888,24.0,44.18815113709198
39.257651134526746,39.674940410288066,61.728095614704856,1.0,5.0,24.324806805578405,6.0,47.14859647858958
90.78123997339895,70.3464687118109,40.87186236142862,1.0,6.0,81.79968040870999,46.0,73.67562658509571
43.904912176802156,16.468452157327746,17.826116369507613,1.0,1.0,85.28574909238361,24.0,36.03094600594834
30.26439524864618,42.75025921727013,7.177272878546911,1.0,5.0,52.78251477970397,2.0,34.49476848778254
53.30934589052557,57.082356738376006,53.31685497630557,0.0,6.0,10.456107173208194,40.0,50.80375212928401
55.41567716577867,30.451410982847143,54.20933566878664,1.0,3.0,16.27475770517536,15.0,47.759134325017286
68.47198693477658,67.37485480600043,8.69833689712093,1.0,1.0,29.783077303952417,7.0,48.42203936069748
42.33617192623218,31.675742706601113,17.339244129050854,1.0,6.0,67.61630682780529,26.0,42.73982028724127
48.080588715541055,50.072647057802136,20.592343318461236,1.0,2.0,20.362977684434846,33.0,47.27237049405008
23.680657978555864,50.916242707359125,34.38977402313018,0.0,4.0,34.24244396171749,34.0,35.962028855339135
16.003210109616717,29.873445390419278,44.43685063024886,1.0,2.0,18.494474939846793,11.0,34.3514234998557
48.97545527507346,63.717650445720174,18.834723635427643,0.0,0.0,31.12051270958755,23.0,37.35429807814235
34.64374002095337,42.93777094486178,52.62543115918379,0.0,3.0,5.0,25.0,37.22879730662388
47.947403524345056,69.43974997887568,11.73018250917726,0.0,4.0,16.245936786223375,12.0,37.18441028003177
29.471132662342075,59.42811526088391,37.35202990788406,0.0,3.0,50.912706076929354,23.0,37.505138750588564
31.270212251854556,40.24662712555184,40.56577835137915,0.0,2.0,5.0,33.0,34.30069884796076
63.10541881128958,46.138835643700524,17.192244095042884,0.0,5.0,59.5652742225364,42.0,44.02415125054017
52.07259251623854,48.93796625496074,19.894388833476953,0.0,3.0,147.82625216617308,21.0,38.56304250281867
15.82517018233052,24.010490268460252,8.166768136007596,1.0,4.0,23.480570482306412,9.0,26.603546816212006
40.283737249269215,55.23854489417661,30.959337632499818,0.0,6.0,6.5947135152222085,41.0,42.74599899933253
41.318555482756146,32.18865338864345,24.265554195794646,1.0,8.0,66.71076816509299,14.0,42.81412842031069
21.28854957076023,70.96437539236261,41.740701409933195,1.0,4.0,55.17469221684806,27.0,50.80653203377097
37.65776567990903,36.9435585431045,40.04383711311728,0.0,9.0,135.51130388141283,9.0,37.2443245560051
84.4789908870607,22.06214029725475,19.923872064461754,1.0,3.0,9.87542853548622,44.0,51.9842324463476
39.733128887947835,60.15524411311996,14.314451584958121,0.0,2.0,7.244485967705689,45.0,38.68820661994602
22.917437884770013,34.98233047166038,66.90885855617599,1.0,3.0,5.035931692600523,27.0,45.58243243419481
67.16438569050453,59.722457481050604,34.44027770311456,0.0,3.0,20.550151277356477,10.0,43.10410269239217
34.211072265673565,16.745727029295807,40.519158501835534,0.0,5.0,45.460904172894296,47.0,34.877249607567336
52.55192020011691,40.23955496162838,17.714255918497145,1.0,5.0,5.413620564336263,4.0,41.015659052089156
20.86080862558019,63.10360678409469,5.820294860973252,0.0,4.0,19.449956154992194,39.0,33.33582861437988
48.45269868318568,62.0966951196636,18.729165038052585,0.0,7.0,10.013849441850628,2.0,36.66679178049318
31.288735936154456,45.585416583659686,33.377031577089866,0.0,2.0,17.645301049599432,40.0,35.91351713303016
8.546195218192091,59.206087055731025,27.572868023277774,1.0,4.0,5.0,24.0,40.219310839803
53.44992383859546,79.76341944202244,42.95828286688567,0.0,4.0,17.153966002666607,36.0,52.40473838025161
62.657920102392254,69.50480388988683,47.78164746709666,0.0,10.0,5.0,46.0,58.94701049148911
53.79094808166507,67.87161352708081,60.92742038266263,0.0,8.0,51.52340522464136,10.0,51.04825924987849
49.14884417499384,66.0995402157729,5.169308263407768,0.0,4.0,5.0,37.0,40.320957750373246
41.12402054241069,31.725930931247408,30.96783687217977,0.0,6.0,14.479383190631072,22.0,33.27897623999643
